0.0012898966795142207,0.007993582500421335,0.10643957155899926,0.006394650909512432,0.001144,0.00037549524836498775,0.012069989873933323
0.0011639794816256227,0.007148796557522703,0.05888778577949963,0.0063620976311337075,0.000572,0.0003140771227503831,0.011959182739791357
0.0013526875898265394,0.008268092490917396,0.04303719051966642,0.006424478616730796,0.00039540849172515997,0.00034975085802013223,0.012125245875008163
0.0016200520245498356,0.009878408893385421,0.035111892889749814,0.006510593168321837,0.0004083417914335535,0.0004096975585109699,0.012360526577564663
0.0019188789898820834,0.011685133483482778,0.03035671431179985,0.006606201146310459,0.0003828485992926961,0.0004793534450902429,0.012623494307057042
0.0022334372205188063,0.0135900621673948,0.027186595259833208,0.006706555837497872,0.00035413767124064307,0.0005538639247137337,0.012900305550017357
0.0025569847456152297,0.015551107476343777,0.024922224508428466,0.006809622936227453,0.00032852731010049265,0.0006311484575053487,0.01318502737210221
0.0028861505797489664,0.017547225675940848,0.02322394644487491,0.006914385289670885,0.0003065258323524221,0.0007101667735270417,0.013474693306139898
0.0032190619532409116,0.01956672580263665,0.02190306350655548,0.007020277812923553,0.0002876792522445934,0.0007903409450354529,0.013767655314812811
0.0035545952042836024,0.021602593278301566,0.02084635715589993,0.007126961455042688,0.0002714348877831514,0.0008713242153845674,0.014062924575730378
